relative_size,aspect_ratio,motion_signature,distance,sensor_confidence_raw,reflectivity_signal,traffic_light_state,turn_maneuver,waymo_schema_aligned,object_type
0.6178689864210707,1.0217939534017095,1.8427804906808853,40.78511406975835,0.7405885441504857,0.4637617634017568,GREEN,LEFT,1,auto_rickshaw
0.7968411922782297,2.840607621564501,16.4417798705062,63.365433810681935,0.7411958338157174,0.8073280540186858,GREEN,LEFT,1,vehicle
0.4405231831276637,0.4030041652912916,3.0403671919820816,68.10256349757263,0.5904954432618282,0.32025546559421475,RED,STRAIGHT,1,pedestrian
0.7755430033008255,1.2082902759967409,0.0,5.748794800447281,0.99,0.7266478182681542,YELLOW,STRAIGHT,1,cow
1.2439180870176563,1.7985555239118858,10.268529313399192,69.2647451040314,0.7165940677418705,0.7034651856549329,RED,RIGHT,1,vehicle
0.674337552042388,0.1,1.4488282710693026,77.45812866460965,0.6740840487278771,0.22415236071284456,GREEN,STRAIGHT,1,pedestrian
0.28032943549209705,0.7801613030534068,6.762439990071382,29.196816294397415,0.8410187602014754,0.740857902728017,RED,STRAIGHT,1,cyclist
0.05,0.3178250350832191,0.0,79.22689136123068,0.5019941382952057,0.38590941762442005,YELLOW,STRAIGHT,1,pedestrian
0.3704707609029316,0.5800784015520908,9.700416525390695,19.354303628722246,0.8727016271049653,0.534143245981862,RED,RIGHT,1,motorcycle
1.1166207466912694,2.03301710282588,13.825063129014737,24.445410462028974,0.8292164985865986,0.9544210306159261,GREEN,RIGHT,1,vehicle
0.05,0.3090471792124535,0.0,84.59388923206741,0.6662780571362732,0.1547060249202662,YELLOW,RIGHT,1,cow
0.5511496982168484,2.02416224205849,16.267773527937713,52.87001711067627,0.7564235838988264,0.70611660493284,GREEN,STRAIGHT,1,vehicle
0.442937595123833,0.8901331280896251,4.255836034848227,24.07048973960982,0.7639395443765022,0.6054968057809507,YELLOW,STRAIGHT,1,cyclist
0.5040685586356868,0.6732926485842986,4.401214713287914,72.82351676711777,0.6559373283289658,0.4536014300386866,GREEN,EXIT,1,cyclist
1.42311141367464,2.3839504748546276,16.851636937949557,51.105628151913656,0.8475261765733395,0.8915278586241513,GREEN,LEFT,1,vehicle
0.2863081213663058,0.1,12.865517687272606,84.34071094466813,0.6257576137052354,0.5743341417666515,GREEN,RIGHT,1,motorcycle
0.4303302833311523,1.6861463733223965,9.417432678083184,84.43038890951125,0.6549199209097138,0.45029315212546045,GREEN,STRAIGHT,1,auto_rickshaw
0.05,0.1,14.394778193482228,77.3433090674102,0.5596870336897092,0.43232240356711094,GREEN,EXIT,1,motorcycle
0.1965731187736188,0.5985142231751175,14.741189092339887,39.13038834624041,0.7701404972364557,0.5921898772899914,RED,STRAIGHT,1,motorcycle
0.9504010842562045,1.358876065657379,0.22868626299451142,17.62920663741635,0.8853724627402941,0.584470813288288,GREEN,LEFT,1,static_obstacle
0.2574469686261164,1.5723755946913025,9.96183002516553,85.0215131546009,0.5653762310991652,0.30709712212041734,RED,RIGHT,1,motorcycle
0.5072008828025785,0.398482721988374,3.333618473029032,70.19099656965857,0.5259071237512403,0.4784236827895456,YELLOW,STRAIGHT,1,pedestrian
1.4631014010183478,1.894464369570938,18.709463054571046,52.58519771885921,0.7419011565179078,0.876463520156116,GREEN,STRAIGHT,1,vehicle
0.05,0.15869419463654716,3.5085866569810236,46.75911183179825,0.7826119976666156,0.49615559453606095,GREEN,LEFT,1,pedestrian
1.0235340063527265,2.623003351563245,7.229943665011194,78.14422579037559,0.6072476413015094,0.6909081645629184,GREEN,STRAIGHT,1,vehicle
0.9263600986448803,2.7669219718640625,8.887621139653032,87.494297147817,0.47076656258524574,0.7443683456297239,YELLOW,LEFT,1,vehicle
0.9329606719906792,2.6940988974734825,20.026438936944473,17.459194399645487,0.7846131728082221,0.7293025216749214,GREEN,RIGHT,1,vehicle
0.7070303687854208,1.4348497246902958,8.041191674487155,46.5050211128519,0.6661221755316615,0.6678288889100155,RED,STRAIGHT,1,auto_rickshaw
1.09315473197316,2.36205916611546,9.619150875219152,23.37499032514187,0.8437573121922504,0.9250190934936627,RED,RIGHT,1,vehicle
1.851661022210742,2.6388607307463263,12.953684310844134,57.60498159777112,0.6985942878155466,0.8657981019953764,GREEN,STRAIGHT,1,vehicle
0.05,1.1722855572082629,11.096836616161438,92.85682774892753,0.620121938555824,0.4300025794890267,RED,STRAIGHT,1,cyclist
0.4614569008277074,0.3573861437477399,0.6176554903149928,36.27563741826629,0.7130572099855923,0.2596001846609595,RED,STRAIGHT,1,pedestrian
0.5170506088234734,0.7309743790408555,6.626800971783263,44.461104372552036,0.6335599599394087,0.3810883633252634,GREEN,EXIT,1,auto_rickshaw
0.363678138951409,0.5929153874178644,1.0696850784987164,20.310387557835334,0.8173203997407497,0.2888238157065044,GREEN,STRAIGHT,1,pedestrian
1.4506522851906165,1.0614700920506543,15.22100428741583,20.68190614808416,0.40882818717426517,0.5081865392766683,GREEN,STRAIGHT,1,unknown
0.5514520842791415,0.939486355645375,13.499764642106118,94.25955928813245,0.6032857879076308,0.5957460187120693,YELLOW,STRAIGHT,1,auto_rickshaw
1.3320687015476507,3.1102788970635773,9.293506039231964,76.97461222568477,0.6937304569228465,0.7498808343008729,GREEN,EXIT,1,vehicle
0.6579853972422678,0.26718310985562843,4.157232515215467,88.90904824059898,0.6708070635449013,0.05,RED,STRAIGHT,1,pedestrian
1.191859852784283,1.145168857822609,4.117991889490457,89.50054640371475,0.7407619652399391,0.4834408484182257,RED,LEFT,1,auto_rickshaw
0.6525617324302906,0.8826807338977221,0.2273147626062005,59.02533144752333,0.7442102746811807,0.556164617542599,YELLOW,RIGHT,1,cow
1.618519054557059,1.9059311147854348,0.9771922291697294,51.162994829728916,0.7263551373580075,0.45692629319905587,GREEN,LEFT,1,cow
0.7903756394723108,1.414998993991531,2.461760778213483,47.14971673404321,0.72115737482482,0.658890558186368,RED,STRAIGHT,1,auto_rickshaw
0.05,0.1,3.1222318388371852,88.01307362030926,0.5843112715694107,0.2418329044986618,RED,EXIT,1,pedestrian
1.0435322542224035,1.5676697801264041,7.611851563453775,37.92972286011924,0.7066791367373126,0.8361356222956358,GREEN,LEFT,1,vehicle
0.24237053604503306,0.351534268114157,1.0289037600555242,22.30789064302647,0.9269887512802685,0.3069785167811673,GREEN,STRAIGHT,1,pedestrian
0.6707806554377331,1.2414583031330635,5.068021344654585,44.20803114108588,0.8222806132023591,0.46372594773140874,GREEN,LEFT,1,auto_rickshaw
0.459327232083257,1.0960084961913545,0.0,29.565499525833907,0.8007894229767409,0.521301145060637,RED,STRAIGHT,1,static_obstacle
1.0522270857895877,1.8095444498803688,14.334240573160578,69.54085116249742,0.7200290888876261,0.7686171396474946,YELLOW,RIGHT,1,vehicle
0.44397492828266577,0.1,3.487687085721885,79.02451843612043,0.7855045732276574,0.08168334864189972,GREEN,STRAIGHT,1,pedestrian
0.9652751765466396,1.7927699956525494,12.460368372207018,6.365919405814421,0.99,0.8157164792625391,GREEN,STRAIGHT,1,vehicle
1.4346799453306114,2.1755859744719284,12.982669493090082,37.53872588786347,0.8521720026976375,0.8542213690577709,YELLOW,LEFT,1,vehicle
1.0800553667221737,1.6783785279318517,0.0,27.16197448735401,0.705239428840231,0.5678046631983452,YELLOW,RIGHT,1,cow
0.4049775503192488,0.9878947004356504,1.740579344821199,72.06615458326529,0.5962594046336819,0.5394156130157586,GREEN,STRAIGHT,1,static_obstacle
0.46002291058080685,0.7975028615366657,6.7375799176996125,56.88251938019785,0.625146678428457,0.23740222589830534,GREEN,LEFT,1,motorcycle
0.282790393477768,1.210773424646441,6.5749877840983455,92.40358166314572,0.43889747763701614,0.43761447710278784,GREEN,LEFT,1,cyclist
0.1986822196484146,0.1286796454725446,2.2872076951184726,41.2886980519927,0.6586114994040699,0.26186792594732794,GREEN,STRAIGHT,1,pedestrian
0.9675382978807013,1.4115952125159332,0.08453312547604826,19.113143478512512,0.9086801317257853,0.6310459885546609,YELLOW,STRAIGHT,1,cow
1.3005819267170364,1.3346488037978552,2.1943071359174535,72.71580940734091,0.7096939578553005,0.25786141082660285,RED,STRAIGHT,1,cow
0.05,2.266467927457808,0.0,80.97910927575288,0.6007391755445985,0.3516534853895176,YELLOW,RIGHT,1,static_obstacle
1.3574127159437763,0.8083802722031453,5.7848711210744375,90.20806202230166,0.491526119809866,0.4768229070729642,GREEN,STRAIGHT,1,auto_rickshaw
0.3741802301557154,0.3817432148213236,8.748098166924292,42.547407670811886,0.8665084187706971,0.46654903627372246,GREEN,RIGHT,1,cyclist
0.8125200456941577,0.1,7.489399075190457,92.72215364436963,0.6067361075321521,0.37340637825504264,GREEN,RIGHT,1,cyclist
1.4053686129545895,1.5993329383355082,13.724604302402087,32.57895404330344,0.7987794190540166,0.9195191694350424,GREEN,STRAIGHT,1,vehicle
0.05,0.8250981907739443,0.8981683456910335,79.91271856948954,0.41565030682260595,0.20269235719884032,GREEN,STRAIGHT,1,pedestrian
0.11745874045343405,0.1,0.1747301769976477,52.694652823720965,0.55567925762427,0.2556183236966136,GREEN,STRAIGHT,1,pedestrian
0.05,0.1,0.08061166637729378,67.74473229241823,0.6584281247296891,0.31607334425955924,YELLOW,RIGHT,1,pedestrian
0.6414489991895593,1.1640119332467047,1.7827378145766353,40.72929459867267,0.6948532911506179,0.5897736267606708,GREEN,LEFT,1,static_obstacle
0.8794577738429692,1.898690730842355,16.788524766943073,42.007142828254196,0.7951322636876637,0.720754076269612,RED,STRAIGHT,1,vehicle
1.1535048954112557,1.0711278975669578,10.165610321571709,82.90061448549831,0.5220189263353698,0.38175395740273815,RED,STRAIGHT,1,cyclist
0.2415585486747062,0.30622857312624296,6.580079874527785,67.31188755389728,0.6105174476420362,0.3059433755640596,GREEN,STRAIGHT,1,motorcycle
1.9440475268725141,2.1028981304543146,16.01154600128855,61.045905406355,0.7622636110930212,0.8288618187308832,GREEN,RIGHT,1,vehicle
1.6514789128495981,1.6747692561332126,14.650946840039161,58.281515851015655,0.642247744369753,0.9138458143026682,GREEN,RIGHT,1,vehicle
1.170547276614583,1.4139483166750053,0.2240595263619462,12.350054827408663,0.8334999657860829,0.5511796153651681,RED,STRAIGHT,1,cow
1.511389271611811,1.1927539593211374,8.103322853174273,49.90740052223894,0.7284832996943995,0.9560573202398659,RED,STRAIGHT,1,vehicle
0.15142277458893966,0.1,0.9190634577129109,40.090977166197256,0.5749015209590077,0.29407202717646297,GREEN,RIGHT,1,pedestrian
0.4508074795136038,2.6315997815758445,14.946371242855964,58.30712339558861,0.7291635896780605,0.8513369786167638,RED,STRAIGHT,1,vehicle
2.2131276200922434,1.4465796368717907,13.64308532829031,49.28490404441605,0.755218192428679,0.7260388389745035,YELLOW,RIGHT,1,vehicle
1.4022472733179745,0.5328700453545375,8.028262704293681,92.79257254826196,0.581138061628983,0.4980477268370217,RED,LEFT,1,motorcycle
0.28340757634710584,0.23565813506161004,4.602904694769902,70.71995459815243,0.6297129360422642,0.44300352135151155,RED,LEFT,1,auto_rickshaw
0.8911442711166895,1.6454805985490308,0.0,34.82169968626853,0.7514409895356912,0.5641818493803807,GREEN,STRAIGHT,1,static_obstacle
0.8363408212138344,1.0331225160359185,3.965222990442173,50.53384888876026,0.6136451141564548,0.27144362584024323,YELLOW,STRAIGHT,1,motorcycle
0.4617969026949515,0.9799604746891201,4.507070862838829,22.787529853201715,0.898307145254236,0.645258556401706,GREEN,STRAIGHT,1,auto_rickshaw
0.9678031559528342,1.609740235330497,20.088384107045087,37.728082302750465,0.8519089425102097,0.7921144637127748,YELLOW,STRAIGHT,1,vehicle
0.2740166989768442,0.6964063062649435,0.4137909303620569,33.721114083841634,0.7418658334977206,0.5226732517083861,GREEN,RIGHT,1,motorcycle
0.8728425589244335,0.672344306999418,4.885484280303627,92.38462246441567,0.6467650920241277,0.3477373531921134,GREEN,LEFT,1,cyclist
0.4842528223668123,0.9407942592495541,4.752607427631575,39.28566605211275,0.8320807448823778,0.5632492434845717,GREEN,STRAIGHT,1,auto_rickshaw
0.6858875207088839,0.3431381426452263,13.207638676772707,76.9805028001205,0.5815175134556189,0.4445453166676824,GREEN,RIGHT,1,motorcycle
1.485621438727398,2.049517444964038,14.527762738808661,79.23683907383932,0.7176312837709838,0.5966673416006972,GREEN,RIGHT,1,vehicle
0.2590850528076597,0.1,1.6621609369977837,90.71737753969792,0.48422328947824145,0.15380794536316428,GREEN,EXIT,1,pedestrian
2.0557251697972205,1.6064723976351103,17.272589158368266,75.00301200126057,0.6729937932510821,0.8616215423729904,GREEN,STRAIGHT,1,vehicle
1.7779621504853733,2.5605624015647153,17.389617284018584,67.16536836019368,0.6756839478100035,0.7631290182051202,GREEN,STRAIGHT,1,vehicle
0.3061001509581015,2.0740352415604946,1.9569462322185793,60.57762035560804,0.6909718044137424,0.5213203774020201,GREEN,LEFT,1,auto_rickshaw
0.3101395981199345,1.9306986951780918,7.142625629885408,91.54542263415492,0.6629121916866143,0.3408910816088167,GREEN,EXIT,1,auto_rickshaw
1.2580861935212568,0.4282638352835988,1.0775503757370597,85.11242481022227,0.5372418589135979,0.4181027271206617,GREEN,STRAIGHT,1,pedestrian
0.260221811645572,0.37463404232867664,5.684666341961112,36.893946468752176,0.8390852558955539,0.4198808591763252,GREEN,RIGHT,1,cyclist
0.9198627401222152,1.5495000442805877,11.624498355452307,27.908648862949505,0.7953226895832459,0.8480981614554134,GREEN,STRAIGHT,1,vehicle
1.1271994913883117,2.098102978492603,9.247280645365231,87.07636257796699,0.5728385608448493,0.6586910647856398,GREEN,LEFT,1,vehicle
0.05,0.39604985550174016,0.2524430375500014,37.548238535694004,0.8351363271000426,0.17720879196407713,RED,LEFT,1,pedestrian
0.8218802953629037,1.1700021678505146,11.60576335412586,31.61728063355186,0.9340610535693243,0.892789142681742,RED,LEFT,1,vehicle
0.05,0.3769030964650437,15.724509607949196,57.10798818987307,0.8448086599587242,0.5611916169360628,YELLOW,EXIT,1,motorcycle
0.7360018609216118,2.0422609680026103,13.344977694654503,94.72544756705027,0.6118581230664872,0.5972827295099348,RED,RIGHT,1,vehicle
0.548017540693654,0.79162517967592,4.354921436648123,33.13382224174701,0.8680529149315972,0.6391735667384472,RED,STRAIGHT,1,cyclist
1.0100881304308058,1.3551943110101283,0.4768610709788172,16.764559123078158,0.8951085803026474,0.5163339545870618,GREEN,STRAIGHT,1,cow
0.392243099684102,1.9161703425118988,13.738821461327113,75.50484979962546,0.6763116478379869,0.7035869423688047,GREEN,RIGHT,1,vehicle
0.7470690458859658,1.6561196265531162,13.140068670164244,83.79397853563069,0.3925559225627314,0.4331298896195328,YELLOW,STRAIGHT,1,unknown
0.10559740359053836,0.7414211632494884,7.904116484990723,15.795764755787284,0.8559188775133111,0.5862001511894126,YELLOW,LEFT,1,motorcycle
1.9064059441898595,1.008576472402403,13.833871282612929,62.45155196783886,0.6237046667996538,0.6985688898699881,YELLOW,EXIT,1,vehicle
0.12993005731718663,0.5603421864075601,4.631391442612468,17.77948334168762,0.8026013574740172,0.616621907318498,YELLOW,LEFT,1,cyclist
0.928777142145797,2.0138712474658833,6.444489148090197,82.71361475322038,0.5346303743999941,0.7194701751088539,GREEN,STRAIGHT,1,vehicle
1.5107207096646258,1.0555829808111772,19.26128779388381,83.22573716627785,0.6771947517673704,0.8131577962673012,GREEN,RIGHT,1,vehicle
0.30399254473904824,0.631892507830106,1.95779504664142,28.364295533763066,0.7697837871754915,0.25089276531317783,YELLOW,STRAIGHT,1,pedestrian
1.115767920912765,0.9733770362851529,0.5008894217743411,26.79571853127235,0.785015639314998,0.6251987031102213,GREEN,STRAIGHT,1,static_obstacle
0.8170678417665806,0.7468693894750336,5.54900591343441,71.51822797936578,0.7112164379167829,0.27109080693190124,GREEN,RIGHT,1,cyclist
0.4596621637285624,0.2597458375095794,1.6226960933537444,84.78522739777122,0.6020085224812659,0.20105573654865005,GREEN,STRAIGHT,1,pedestrian
1.3249439900308053,1.9868557354659573,12.620169206990528,37.69455167590096,0.8874549003309499,0.704697173213371,RED,EXIT,1,vehicle
0.948063215288031,0.49009597161326723,14.128248973180211,69.61394218460916,0.5526570525366267,0.37555195249862333,GREEN,STRAIGHT,1,motorcycle
0.9093448152781688,1.8470996738403354,14.621821179484598,19.389178702979724,0.8337513357353278,0.7416592655085192,GREEN,STRAIGHT,1,vehicle
0.33305738429433707,0.16987322588806722,2.38979931587497,42.216487726096325,0.7945670741822419,0.43528567301005017,GREEN,STRAIGHT,1,pedestrian
0.05,0.1,8.87767820366633,89.42577256113182,0.4936263224508285,0.31271133403202406,RED,STRAIGHT,1,cyclist
0.5385342453080151,0.8512157071973216,4.913366747690851,16.904184358863354,0.5426666538199236,0.5511975593743623,RED,STRAIGHT,1,unknown
0.8998546706297812,1.7457669490194991,15.402409769591417,14.887680236670466,0.8574354200717874,0.8506856044089567,GREEN,STRAIGHT,1,vehicle
0.7658791127944748,1.5531064579354847,0.17899700196906604,13.078355050414142,0.8750519599947252,0.43482109738382535,GREEN,EXIT,1,cow
0.9739741219664959,1.2685452142208868,0.0,34.50543789650307,0.788363020522291,0.5485427471648536,GREEN,STRAIGHT,1,cow
1.465366952426368,1.5299943081058247,13.145693611752217,91.53956589238096,0.5138651801799603,0.6776155925090981,RED,EXIT,1,vehicle
1.002573305978557,2.321668897281327,0.0,61.088933576120624,0.8267828263756339,0.4456193173985529,GREEN,LEFT,1,cow
1.0635452295607248,2.471366749200485,9.339549099059338,21.777782436857713,0.9059989620501795,0.9514038922627334,GREEN,LEFT,1,vehicle
0.9447232733958915,0.8852922731347324,0.0,27.6955589745977,0.7605154679322346,0.61176199922371,YELLOW,RIGHT,1,static_obstacle
0.987467419002581,0.1,0.8761299834106278,92.78693309162706,0.6475418809278778,0.3547287051446385,RED,STRAIGHT,1,static_obstacle
0.05,0.9795658936624838,3.720507233305188,83.26847163309542,0.741848283572494,0.49051377756926073,GREEN,STRAIGHT,1,cyclist
0.28409161726406007,0.30653128476626,1.3446767826157082,8.734759295891573,0.8659554620635609,0.4136414805225364,GREEN,LEFT,1,pedestrian
0.4839818048537707,1.394499380900312,3.6576837145475882,19.96297973147306,0.9149129949523307,0.4551084906460598,YELLOW,LEFT,1,auto_rickshaw
1.3548313699646,1.8217250123917572,4.485430218114599,49.080728118941664,0.767378680179031,0.604289766640403,RED,EXIT,1,vehicle
1.2537203176263676,2.973865973604413,8.972210134722912,50.21346379748859,0.6362180085481726,0.7964527235111144,RED,STRAIGHT,1,vehicle
0.068412113888564,0.5565298396267295,1.0265252967845682,60.27676198871102,0.5378620439852413,0.18094716344087647,GREEN,STRAIGHT,1,pedestrian
0.6009453209790411,1.4003592718186588,3.951033239241293,80.07476973875973,0.5052913467786471,0.2546661873650146,GREEN,STRAIGHT,1,static_obstacle
1.2004807641227357,1.689293638755867,0.0,38.01184885816416,0.7850165008760461,0.24006843633512892,RED,STRAIGHT,1,cow
0.4817921323483467,0.24380122490391837,2.200847938115058,33.62356505250679,0.8680041968011378,0.3223185905962972,YELLOW,STRAIGHT,1,pedestrian
0.660417166841985,1.1395814011557324,6.21015240747806,66.48028571507419,0.6062536167722458,0.4949662123915042,YELLOW,STRAIGHT,1,cyclist
1.0494762753220328,2.3024871521642867,8.013043318604465,32.87225399946702,0.8465072861729642,0.7979438258855093,GREEN,EXIT,1,vehicle
0.5380395081259135,0.6714919216695006,0.7382184209184361,23.818762813065284,0.8330869402527276,0.638320961608225,GREEN,RIGHT,1,static_obstacle
1.2386026097846947,2.20784394848378,13.274100497109487,17.03260889594926,0.8710369642260603,0.8069453065618124,YELLOW,STRAIGHT,1,vehicle
0.7050344877540394,1.2514219497852683,1.224534105780969,39.85008270891863,0.728145161506074,0.6761787530318522,GREEN,LEFT,1,cow
0.7345065452972861,1.8399852343224723,10.638825607059408,25.549812713174976,0.8748684493091131,0.8696607097137127,GREEN,LEFT,1,vehicle
0.5649323468247478,0.3201634938987813,12.832713185686888,64.82652844197617,0.5968488829511386,0.4853692786097349,RED,STRAIGHT,1,motorcycle
0.22417936193938703,0.8931195176352213,1.2888022179383154,37.374787571924266,0.7885811386858907,0.36639001257198756,RED,STRAIGHT,1,pedestrian
1.249286162873153,2.1271805926357104,10.225670903149455,15.003579180498065,0.9319936715838579,0.8753345897299584,YELLOW,EXIT,1,vehicle
0.11470593810521598,0.39467336681305987,0.7883855932216833,23.1265678292017,0.6817653329685038,0.22599328212830117,YELLOW,STRAIGHT,1,pedestrian
0.3471511102679864,0.4454304603563565,9.181196620600494,16.2182686093532,0.8670142431816931,0.5515718604977495,GREEN,STRAIGHT,1,motorcycle
0.540943217678163,0.9298262757982383,5.409205000110089,40.02877567610949,0.8089520981486266,0.34922497609469405,GREEN,EXIT,1,motorcycle
0.9460383780212437,3.283591802616199,13.653166213185848,79.12810352777818,0.6238138597791663,0.5956478675162086,GREEN,RIGHT,1,vehicle
0.856746841647863,2.3218590226093907,0.6166862244812192,61.26945125282944,0.6700331578766272,0.5462076264712896,RED,EXIT,1,cow
0.5093455963551232,1.1540537555633321,5.563446461939279,26.30437752603828,0.7760619036324499,0.541154311004258,GREEN,RIGHT,1,auto_rickshaw
0.6373963189933946,0.7204535756256215,0.0,35.41833954228525,0.7776393627220868,0.650890829904486,GREEN,LEFT,1,static_obstacle
0.6743179625569662,0.15214939445990716,5.861661255282401,63.89118136875719,0.6597575662588527,0.3151248315503088,YELLOW,STRAIGHT,1,cyclist
1.1682471370031522,2.531935593266976,15.11703893024336,58.96375340396486,0.6673117537220292,0.8233355554986579,GREEN,EXIT,1,vehicle
0.4650002347323709,0.2428291014081851,2.9461855250343576,69.00440787749895,0.640035252097156,0.261790218742306,GREEN,EXIT,1,pedestrian
0.6639015033637876,0.1340769072645584,8.288803559709809,30.04408947368927,0.7676094042139848,0.4414463425678952,GREEN,STRAIGHT,1,motorcycle
0.6026798939071926,0.1,8.370666892229812,68.36283073324913,0.6154948302874466,0.2996754549895243,GREEN,LEFT,1,motorcycle
0.4797060089378148,1.21727774455909,0.17363615352135714,6.133676114460826,0.9487335871368863,0.5679360722080254,GREEN,STRAIGHT,1,static_obstacle
1.4927454597158027,1.6912454569299455,1.4268034083132677,82.59902809897443,0.6487153908250369,0.9120706706494558,GREEN,STRAIGHT,1,vehicle
1.319300491784911,2.7835285361028497,9.251205712102344,45.4341342619073,0.6880425234995659,0.6257807770770009,GREEN,STRAIGHT,1,vehicle
1.5733801834168197,1.3387948682782753,1.1297727586507615,60.89956924191827,0.6110170941394932,0.5498025958525894,GREEN,RIGHT,1,cow
0.05,0.49609523170703285,8.474735039887266,49.926780583999744,0.6615826765032558,0.49207587361028776,YELLOW,RIGHT,1,motorcycle
0.8677850312579591,0.3198355418427345,8.09327598669326,79.53672823911077,0.6046311706012274,0.7175405355029683,RED,RIGHT,1,motorcycle
