relative_size,aspect_ratio,motion_signature,distance,sensor_confidence_raw,reflectivity_signal,object_type
1.3303373341088949,2.365991216837374,13.668283500204168,38.14250966556198,0.7802367195533291,0.9342091728919732,vehicle
0.9668795864792772,0.7972410153184681,0.0,47.759752843865186,0.6637205716988361,0.6364440605366415,static_obstacle
0.05,0.3968896477930858,3.2062803046856656,83.99744643763624,0.6760417693708258,0.13687816781089734,pedestrian
1.030601626144271,2.353212229649806,9.086747128227774,16.61641222377933,0.7914109916768648,0.8606483317745391,vehicle
1.5126688975475986,1.1891399403067142,10.604389707517807,85.20260826141585,0.6879657979418371,0.7136031811936243,vehicle
0.7593988623043049,0.7292351234270927,4.97466545505902,53.19882257880184,0.7452102298972663,0.5497090632449879,cyclist
0.4564511634345476,0.9877213267066094,3.817644288222066,45.75423247558941,0.669798588868941,0.3380046748757596,auto_rickshaw
1.301181098884919,2.1357733157737293,9.958178110945846,33.481141778697456,0.852111057799853,0.8355140702521854,vehicle
0.3996417656378221,0.5405546427844958,7.579518367965358,28.186879888717623,0.7699833927465094,0.5680473304772399,cyclist
0.9411662020630559,0.8739532901776825,0.0,67.54731198093282,0.6126272253167035,0.37978906201316376,static_obstacle
0.05,0.1,0.04586421066222557,75.36018433358537,0.5541542599755246,0.2525126546123867,pedestrian
0.8390659192032653,1.8049885253937241,0.09574191760770373,5.817833145609469,0.9611840566279125,0.6505589148040021,static_obstacle
1.0083977874435166,1.3739607016443103,14.356136658894684,38.483921103098666,0.7196447425388349,0.99,vehicle
0.05,0.11983417218114245,0.6998236252470067,29.612706383748183,0.6939344369246461,0.1284062855000207,pedestrian
0.5322709941134874,0.6255579968773652,6.740776505990617,56.8890490956026,0.6460642237903839,0.5821351948413427,motorcycle
0.36142973275787765,0.24472664253429072,9.606558413766713,42.56524616054903,0.7233606441964656,0.4356171629673807,motorcycle
0.7234274596719246,1.1251813638520942,4.722158923714384,24.218856904130725,0.7789150381507011,0.5559981659432992,auto_rickshaw
1.3583871874233506,2.1174031051659337,11.854716790476395,74.99551190610137,0.636876605131459,0.7392824996067031,vehicle
0.6555866713012025,0.28361186844750547,2.205943927926641,34.64413423718682,0.6739659329937414,0.4061850613324073,pedestrian
0.8935974177164261,1.6190525569984844,0.3069002626492207,19.072592748038755,0.9163696206937827,0.6643657297620998,cow
0.7295710849080598,1.3266364528542645,12.539907029472658,51.68730624032385,0.7500814364761136,0.8193288354058412,vehicle
0.7912455810856875,0.1,5.082275489973173,77.7161595298117,0.6176153272185875,0.24780838227439025,pedestrian
0.8129591969743595,0.8884509726426677,2.7587970920607505,62.506671977595616,0.6860109077637546,0.5045146501068956,cyclist
0.05,0.1,0.0,83.11996327055809,0.5299221210611172,0.29229001711051766,pedestrian
0.05,0.1,8.136892700275359,80.14764071146661,0.7011767431683074,0.265764521383393,motorcycle
1.0343466419195928,2.1253053342256356,9.420981069961378,6.948100521228523,0.9750273628659927,0.99,vehicle
1.1782573026801222,1.439757721733709,0.43822672079348945,24.139785786020855,0.8549630958692053,0.6090677271224788,cow
1.4672378816471425,1.8958312897183474,11.9752280674873,67.95808318539714,0.679684990619785,0.8249422981642236,vehicle
0.05,1.13138871425472,6.041242379971601,50.09362132861431,0.613018396621819,0.7462340014426934,cyclist
0.8186930915983603,0.7393417375375554,7.135379838054153,61.86921433221966,0.7084177686922455,0.4635833118977195,cyclist
0.7797379023589661,1.7844837805780378,9.842879538727292,40.693151694769675,0.8271649419885899,0.8690238040585453,vehicle
0.8363371991088225,0.1,12.69456727256505,66.82472915031593,0.7220443496457423,0.5906739747473144,motorcycle
0.8247455535799797,1.1313747059552963,5.211397736185179,75.33158798792383,0.6301245041841175,0.5013856085015755,auto_rickshaw
0.25425279492585423,0.6511651439632932,4.857206828774119,20.830125507679586,0.9069224911268644,0.5301209729031878,motorcycle
0.08561355899702927,0.1,10.626144538351118,56.6536222510684,0.7815644032375576,0.465285985725077,motorcycle
1.232770929137501,1.1433305506336686,0.0,85.62341584041752,0.7001867261809325,0.36984195504105216,static_obstacle
0.2218318536434799,0.6748367586312477,9.303697831636592,13.371566833640749,0.7867314760250486,0.5491514413010516,motorcycle
0.20293737072862256,0.12083580190262863,0.5007965604653037,19.844062416745796,0.7420706187973174,0.17534146059931238,pedestrian
0.9790073182437202,1.9417956457828511,11.420550499874645,21.508127914816043,0.8959561048541618,0.8179079028639159,vehicle
0.519673189425827,0.1,2.8230979463128114,78.53963892500852,0.6023154243601893,0.1981173362066119,pedestrian
0.9801178766436957,2.3993995408956894,16.29700320288617,33.41490167934398,0.8615283061618804,0.7496751598125443,vehicle
0.9854387041268842,1.9769720532469985,9.586421596603442,26.311782691056212,0.8916395810581832,0.8064080156960848,vehicle
0.9277275098325766,2.4113351218545365,2.066402373651387,40.9489051127769,0.7658124697814692,0.7121516461899076,vehicle
0.1733771659972016,1.2593431936894934,6.107306030346318,48.48211810089495,0.6687481059246162,0.46368047647329624,auto_rickshaw
1.1318290765884207,1.7281979173601836,15.134729516422572,40.12659924914934,0.8174939531336342,0.6470947003153582,vehicle
1.3549693844225867,1.7011674499653926,13.66677611192475,36.073809685134776,0.9160827406554893,0.6860679734587114,vehicle
0.2767175329723849,0.16493305489530047,2.923395976456917,72.54897473783637,0.6818512505297629,0.3831405109003295,cyclist
0.2418631411234362,1.1914477024612158,0.0,58.78691958820103,0.7499247007103766,0.35306500085382037,pedestrian
0.1969946461638078,1.1282894190616957,11.390421943975227,86.40075304062445,0.5846711881310126,0.4249407332690255,auto_rickshaw
0.22787106112895317,0.1,0.31817022207379303,62.337729996924395,0.6322051996209144,0.23702012363370573,pedestrian
1.4580090517864228,1.4056753791482608,4.568579172316844,61.80053251030113,0.5215572575308408,0.38176113624361596,unknown
0.5291528192159599,1.086010400508881,6.270707077734269,7.220295908643843,0.9431482166002466,0.61659403566717,auto_rickshaw
1.2300674437461372,2.1069713818196085,16.44490307074025,31.951195154082917,0.8272974385889365,0.8686315392893333,vehicle
0.3580538805249255,0.481168040764481,0.6824956132234661,15.418404162169217,0.7286663983069933,0.31416816973161393,pedestrian
0.21645362831400378,0.8143146288961264,8.600225064514198,53.78243626997417,0.6824288151499802,0.49428373452569463,auto_rickshaw
0.7862293347077626,1.3671773050468086,0.0,68.12272042793973,0.64515818131558,0.47887252345541115,cow
1.4374557854365904,0.5276756666484125,1.0532290057655447,82.39466427650683,0.6033227904031776,0.4525593687696952,cow
0.5876775506869552,0.9761991142843942,10.177995505473588,23.588096357480577,0.8642822126862477,0.5427866300573132,auto_rickshaw
0.2602154074612687,0.3224575744692887,1.0928293043626134,14.170257857439752,0.978731658738826,0.2959236356321037,pedestrian
1.0564044661375493,2.0913183015643737,4.118891176683601,77.20242613116027,0.6229031038466281,0.7908274710341775,vehicle
0.08521716676931197,1.2439504730104032,3.451441760909359,57.595632943051164,0.7500166006220639,0.3102489112789761,pedestrian
0.49253509714912436,1.3744215881284219,10.01059978618772,87.59953872449955,0.6756059282893649,0.2815412595718467,auto_rickshaw
1.1514674974843178,0.37946969713678824,0.0,67.06247589799068,0.5502811405173039,0.46480726177735426,static_obstacle
0.641633639812486,2.1240715233112044,12.081981545056578,29.835394534146882,0.7852299077138852,0.99,vehicle
0.05,0.1,0.0,78.64704584954437,0.5644765563111811,0.4000471230534959,pedestrian
1.3389974752842306,1.9297886322922473,14.794744012645124,33.937970795450674,0.800312130786477,0.842451973709793,vehicle
1.0136995521049794,2.212962115816323,20.286135653493616,59.256174235607276,0.595046249426215,0.9211911900316848,vehicle
1.0021060958381345,1.4809753410635582,0.0,15.081054176138512,0.8857945612768516,0.49048824581419176,cow
1.1779116712194493,0.7530430217371976,0.0,50.48183014140435,0.8691135063549087,0.5849340423215221,static_obstacle
0.05,0.5807347838435118,6.41162640785542,32.23608646358795,0.7892836275799161,0.4015206199604306,motorcycle
0.6121028768341193,0.5978332683967446,6.586260857999929,15.469855441993511,0.8080046161388041,0.5216424716056164,cyclist
0.1424730964810993,0.1108786477867596,1.2944112698833719,23.83754682507877,0.8274134295395836,0.24590290566810757,pedestrian
0.6476199741788755,1.3251869168133823,0.0,41.087329401951656,0.8428324381876888,0.6106499103305292,cow
0.7093846058726092,1.5651035833496576,0.4402321666233292,22.134360766733124,0.908599894850246,0.4285393783552614,cow
1.2429941782465397,1.3157633778758646,0.6066033020713024,39.083302002304336,0.8450192212152213,0.566572789702289,static_obstacle
0.05,1.892168253938405,6.047806601861401,69.81002001634512,0.5935539870938847,0.5147190427544907,auto_rickshaw
0.5287044964948298,0.4986949359132408,6.293099489643041,15.843364019462115,0.7308208771980809,0.5765965290128857,cyclist
0.5434171239065598,0.6540849021063475,8.320880974558008,58.1779640655603,0.6778494045579585,0.58060097444417,cyclist
1.366475957884672,1.8765755382776534,13.852060054634347,23.676034584639112,0.8458963651196363,0.7870791588845774,vehicle
0.20407291165345942,0.1,0.0,70.21021182429364,0.5603402776505108,0.1221960938615467,pedestrian
0.3145153385818402,0.3492630369419296,2.782335818696339,52.33519192113135,0.7471158189174889,0.2732253698040323,pedestrian
0.4596462156839491,0.20181546524577937,1.4838418566923657,60.629266900552715,0.6880643836508873,0.5900324863032788,pedestrian
0.40391433501267293,1.4041957385579127,0.0,26.88120773804018,0.8184190861650606,0.5950150666323534,static_obstacle
1.1676080060338665,1.8260724566171265,12.301890419327387,42.593771027567826,0.7746968153785402,0.6043375073729629,vehicle
0.05,2.1499790834871457,3.2824865987216643,90.05153848236446,0.49239464932284,0.375871002596631,cyclist
0.9235442295121048,0.7094512529657304,12.208886442489577,50.334749113096066,0.7861482331310597,0.5526650576877659,motorcycle
1.4742664356842314,2.7116957707913416,15.302109427090699,63.10362854748278,0.6520520848060242,0.8097005726393499,vehicle
1.810451047560091,2.139086835527084,15.767077901993229,44.86559096731395,0.7592163695169407,0.8400494062624038,vehicle
1.1893898926256163,1.0519586889249766,0.008515492642452126,7.123277100271627,0.9572772464576983,0.5515172822735891,cow
1.783605852304445,1.2086850550130117,14.7045867487217,74.74356250753594,0.5822995983284031,0.8808193730181724,vehicle
0.21898491082018778,0.9508550907400506,2.209147768143287,49.36066570261425,0.6965155422563075,0.28852089733954406,pedestrian
0.8504018728426027,3.53269199848567,16.565582327521195,83.67520293338616,0.5070844029268236,0.7325569315102124,vehicle
1.220235081156348,2.0293155958805684,11.87587822022214,59.05459662684643,0.7151334971219757,0.8273825804204753,vehicle
0.30377810038136843,0.8316651581150034,14.278456307219034,37.09480215869475,0.7209812377530463,0.5504825345524711,motorcycle
0.05,1.366044839756635,4.879602868994598,48.424375447489666,0.7478349279639644,0.3374819971490616,auto_rickshaw
0.6347192454510061,1.0698021879255697,0.0,24.59298189715092,0.7915141351934746,0.6175012707132772,static_obstacle
1.0829507231850901,1.0840436620428258,11.54179450201056,87.36249383644065,0.5179720442010212,0.4996897912219306,motorcycle
1.0459489803141249,1.034629448044493,5.757699607562222,47.45288902020885,0.7628538374239087,0.5586792554600757,auto_rickshaw
1.0100447361572946,1.804851871385776,8.43586963528658,15.395527954081956,0.9309923377647129,0.9099547880865471,vehicle
0.8046484412161541,0.4114965547485212,12.308193511988625,67.67261892797275,0.7344162305334486,0.5620169870868391,motorcycle
0.4958514033734998,1.118649558189841,2.6648674709751834,37.965774758586996,0.6150218345885016,0.5115797619478193,cyclist
0.5100333807260642,1.1356212861459336,6.511056046629186,12.065888160824887,0.7843526187227838,0.7489851868550802,auto_rickshaw
0.5600062030509987,0.5901395958090682,7.200154187539796,47.363089954195544,0.8277634914702412,0.571560863102072,motorcycle
1.2998844255525794,1.2589284175899536,19.829726654927214,24.104976375696296,0.8099674763617326,0.8099667686931151,vehicle
0.9764973541932921,0.5737571258903965,1.5941066899241636,52.73817982945184,0.707095760836414,0.273924668717316,pedestrian
0.7596623211965372,1.6105781995839246,12.040101216576199,71.8965027701669,0.7599728353510566,0.6676096936350161,vehicle
1.3924890506782037,2.3631784725407763,11.883884905727736,25.40608042085253,0.844881873689782,0.8212280104838134,vehicle
0.9329803709142486,1.7381627320870474,2.3790404625452988,41.78693865276751,0.8195523607544695,0.4685686535432135,auto_rickshaw
1.158042744234624,1.3439349117797366,8.543574411006812,32.51805147611372,0.834291793351692,0.5701405108292051,auto_rickshaw
0.23029321323990765,0.5219459950021806,1.8657975500759152,6.588064416074526,0.8307740997464094,0.5178999239041864,pedestrian
0.15997673584956107,0.29527800573253654,3.8616465906315987,30.51932098186829,0.7067254154586231,0.5758910056792634,cyclist
1.2720989240572622,1.6699128887962225,8.83356172180201,29.044873632919092,0.745245993908386,0.9229600026491885,vehicle
1.7826737325682012,2.195747683639548,13.271778944824593,47.174162910935884,0.6726062718703731,0.797329987154729,vehicle
0.339172214638178,0.303293317161201,1.2076339096018776,5.3695582607703605,0.8455084986140209,0.455603695410569,pedestrian
1.307478177951022,1.7236302906149763,9.60751309153354,62.536592539891174,0.7520333590972219,0.7025081883260325,vehicle
0.9246649993524907,0.6899661140517206,10.051757699747144,58.83687499446757,0.7227114641024209,0.4492886436769671,motorcycle
1.1195958307550495,2.1128296915951177,4.895183080651638,83.30224329681491,0.6372445730711751,0.7954103914479166,vehicle
0.23465502764697693,1.0188107639944608,6.211944536607506,33.43422401470731,0.7811070382530588,0.37265605317948847,cyclist
0.49017890140485365,1.3555335175834984,0.0,33.522171243668986,0.7290338635351417,0.29054059580893143,cow
0.6094445097923269,1.7889714240419403,20.852789389408333,76.97226758025121,0.6092367869575394,0.695583523820786,vehicle
1.6280963389033642,1.4609328576560436,6.060067000707594,88.92535577876443,0.23988591752861568,0.3312723213616738,unknown
0.05,0.9958189437265128,4.06269701006682,88.83899663958682,0.7264893012383589,0.4887084157139938,motorcycle
1.245812339481843,1.8931788406106416,6.80933399639096,72.07173375551972,0.6097082766109377,0.8429477373339016,vehicle
0.703467642489913,0.8380937543113868,5.481378290027511,14.652215014626147,0.868956368125562,0.6378785337441105,cyclist
1.2275354008074248,2.255234254348414,8.012597344769745,23.05688811319161,0.7465825923182291,0.8354890636694572,vehicle
0.8504419823320177,2.903797323691935,11.360077215419828,21.25730281471838,0.6231829190145401,0.99,vehicle
0.6466154939066774,0.6843411904390913,3.7240911293957133,80.14094855279524,0.638402335856644,0.17199781488643945,pedestrian
1.1495558359084153,1.0848458146883444,1.012074325517621,29.667487607689612,0.8103310350299123,0.577161242849847,static_obstacle
0.6644183676597909,0.5202684462988094,5.633689909840745,13.898600839638622,0.7951025348334874,0.6145032891097703,cyclist
0.05,0.9080577339184266,0.12063749533599455,63.86697976601728,0.6382053307245218,0.3674690536116956,pedestrian
1.6451101881738097,1.9546964040040937,10.390208134703354,5.424118297001704,0.9510115748198075,0.7993151146132402,vehicle
0.553492220735024,0.619115589661544,4.736792234478679,84.87877169537724,0.6476292149706568,0.570965457747609,motorcycle
0.31997058399877265,2.6910863627461423,6.4638001464668795,47.37347774293083,0.7182774064853623,0.867125628324585,vehicle
0.1961417023928222,0.274259293634873,0.9561973667099839,8.49316530306219,0.808349739293972,0.5629387739624951,pedestrian
0.3006162326694931,0.29830108675885725,5.61854627189373,87.04191985367473,0.5126548361759548,0.20045507246337876,cyclist
0.4119401675420954,0.6558973952204596,3.883636269996586,5.021690421662109,0.6651432971297347,0.5720315166209845,unknown
1.734345617128202,1.8058207361320642,18.17771836838768,37.07642622646982,0.7729620179895643,0.9210933446006773,vehicle
1.4047007654869095,2.030145986377817,0.0,57.72004438379429,0.7727049260163739,0.3872834595564113,cow
0.18673469189881098,1.7406632036472547,2.139741889468288,88.93832904882308,0.5398993686811031,0.4996348540612624,cow
1.251268158128306,2.1752083091605883,14.795521085563221,49.140418706235494,0.8401048541305007,0.8290310060168935,vehicle
0.6552963964457378,1.1159803628191152,0.13449920363897067,8.086811117298051,0.7780672891931533,0.5853946014125664,cow
1.1490300853027215,1.446895124680887,10.153940980982068,56.65776575285677,0.835828941684634,0.7313667439595595,vehicle
0.8255000232094338,0.9949973797227158,0.19152924732462662,13.184190492173704,0.7778161106193383,0.5849710582123214,static_obstacle
0.9864831443945977,1.2930837292048942,0.0,28.55042299737558,0.759372443950179,0.6327660700391662,static_obstacle
0.49627493496791314,0.3680988912324787,0.4317708128903366,77.39369727239306,0.5979253922410038,0.41261135587352893,cyclist
0.5979189319421534,0.33367070239886565,2.3498370893883056,34.20559842520526,0.7570973203928398,0.2504994095295645,pedestrian
0.848060062809047,0.6237532847770367,6.49350468301664,90.11988475217125,0.6605940080423497,0.31896906095283684,auto_rickshaw
1.475124779697801,1.191635530972524,11.283774555570183,74.29762563859408,0.7330203391599694,0.8961843905685984,vehicle
1.3693621054920768,2.208848257322801,9.775453582511053,69.00096353137573,0.6396047406703991,0.6697567744528532,vehicle
0.6071617843347015,0.8894892076853407,0.0,94.25175263534621,0.6105341199585685,0.461238007371293,pedestrian
0.8711974221308706,2.044021744040533,0.35678057907049887,55.390147866120685,0.6259004551390591,0.394101267228963,static_obstacle
0.6944801960813879,0.7933784032671076,0.0,51.65596639697586,0.7254854444040136,0.32204139464814485,cow
0.2651238841622695,0.3480227597942596,1.371008136728685,18.27085256835214,0.9308973740881399,0.3609088820047758,pedestrian
0.4490245262844644,0.43539099929768305,6.713994626580378,9.146225270792083,0.8328229742828352,0.47809319226089614,cyclist
1.3084531773071733,1.8362146309264045,11.848793205390177,30.606076376819974,0.7613694220479441,0.7954005009484412,vehicle
1.1551030335258938,1.0145331398716688,0.0,28.06631378322958,0.7102947979960633,0.5574533148417065,static_obstacle
1.0836684462943247,2.255804382590368,12.46298319543844,62.74217131190548,0.7214964314140278,0.7844090360790775,vehicle
0.672498018862084,1.5312711622838728,0.3400866749377483,17.64491088159656,0.7762787442164443,0.5601847480403732,cow
0.8782689816206007,1.5822646248521135,14.081799503133267,37.770895115735485,0.7795176966047381,0.8761226543621258,vehicle
0.42222919590514363,0.20169276328239588,6.850474733855777,32.295292345890076,0.8272995955050606,0.5944111573073927,motorcycle
0.3770760245554321,0.9577270863918843,1.2649525363152976,64.54319593633389,0.6310614511211936,0.08411137941938959,pedestrian
1.280734220308928,1.6573237631202553,16.592288993398707,16.536659926918805,0.8285708938178401,0.7673618983608443,vehicle
0.37225300952635426,0.3035652381292499,2.7089948194618536,29.267095929728377,0.7484466850536339,0.2770081251733755,pedestrian
0.7942379863564113,0.1,6.688319563828642,51.72467356170864,0.621359627444361,0.6799708564622101,motorcycle
0.4457715208700394,0.43467184987060337,5.147222697368356,34.287645261434704,0.8439912743982947,0.38475606821854136,motorcycle
1.234563328189249,0.9820374006336485,13.566120406905027,18.549012925600223,0.8120775097639673,0.8876371758984138,vehicle
0.5365605208950046,1.3125171680681196,1.6621774862751268,32.43543523306403,0.8019023103368982,0.4268506347069553,cow
0.749231106983126,1.3122147392566192,6.833573956216319,18.363486470475596,0.8193050088620816,0.6770463903157886,auto_rickshaw
0.8315895495111586,1.0448060363327063,0.15322244126785378,5.489933827252152,0.8888954197085571,0.601080533076246,static_obstacle
0.4971651053405925,0.4886837682966163,8.671714482124681,46.278490827296835,0.6404840920538439,0.5980419872814068,cyclist
2.113823377446245,2.5413083365136027,7.27800032427246,83.16285360824926,0.6069775452870169,0.6944181234505188,vehicle
0.4791229204178565,0.1,0.07932417995550156,69.4807683402911,0.7075654048865552,0.5117716532809831,pedestrian
0.6640318997120598,0.6447421847957832,8.17783260654536,83.03719974425813,0.5277691839688012,0.501164534272622,motorcycle
0.05,0.1676930999616879,9.263475124120768,80.32350495601614,0.7073153794477489,0.5665108978869062,motorcycle
1.1921979050171252,2.1408021866627016,0.0,91.32010627966645,0.5312203514166459,0.30078129412602256,static_obstacle
1.7289187801761274,1.9268968002092999,14.694281161734738,49.31218350765407,0.8130149579139369,0.7142248968188906,vehicle
0.8534479035329998,1.6934885526499537,12.321877357223107,56.54145342710205,0.7892689726793836,0.8157085751021134,vehicle
0.6590691486960434,1.6958082481312515,0.0,7.571382595160939,0.8807443965466601,0.5983801559273463,cow
0.6928398577068278,1.0136385247699387,6.890246231634136,68.60467193401041,0.6181643708523239,0.35915416771876957,motorcycle
0.25794505439818494,1.0832585712875766,8.739688704015617,65.76168972599777,0.5749103339696469,0.3780496807417017,motorcycle
0.8490904179676213,1.2930210106806865,5.900115095100818,75.78732983932322,0.5965293921736482,0.5278437060898303,auto_rickshaw
0.5848996987498829,1.8341356226292593,0.0,84.93882738927341,0.5424351248644645,0.3852220873460675,static_obstacle
0.0832753294047099,0.4479444070497621,2.0082502150413477,36.25588995374071,0.6969496002403835,0.3437236761741663,pedestrian
1.1512957896132059,2.9125602725259934,9.273540764816351,85.45754015819863,0.6651442486082044,0.8238871045190813,vehicle
0.3700909013416391,0.3475102797376022,10.982460227368882,78.07182034639142,0.6468563343926885,0.30935491091415024,motorcycle
0.7134145485082641,2.0324243626448006,0.17097569923495187,62.85218451458742,0.6992257314371119,0.7384968220200872,static_obstacle
0.16127986914711662,0.1,3.3297104617475504,72.4383819628191,0.6766612820585713,0.2053877989329525,pedestrian
0.3508647616393367,0.31017379959337577,1.2339017156524381,11.512153196719396,0.8369981160418264,0.24331884357506925,pedestrian
1.1080735278145142,1.404285681629721,0.0,9.424474623954334,0.9005590429823582,0.42637089512118814,cow
0.23198358568137567,0.3133846693274766,1.3321814171638402,11.513875387471023,0.9641632132363048,0.26263835011667186,pedestrian
1.2245113939037258,2.168761981528768,12.951890516828113,5.07105599838969,0.8166948531648563,0.99,vehicle
0.4908157222722431,0.3725915322980595,3.9792176512114388,46.70519079241816,0.6775837846543391,0.5888246655047391,cyclist
0.6410105450743571,1.743657684681035,0.9648517901871242,28.58315040561871,0.7205545175525276,0.39732823867970735,cow
0.9981241004910555,1.702211031751513,0.03375957378769583,14.265153023025757,0.8900390713975925,0.5230438587608655,cow
1.0031512153467483,0.4259471121436169,11.903860029164136,84.12839038268444,0.7795508025802302,0.6433713051655249,vehicle
1.1329004850743467,1.51379345432897,0.0,70.44180771937347,0.5714615838529457,0.46835406372524546,cow
0.7849810719086887,1.6551465077869172,15.46366494152968,27.814437793147132,0.7979122903617816,0.8882123943633703,vehicle
1.2522219400544548,1.7542644293431955,18.795554382560827,55.46250332381121,0.8503880546336546,0.7829652425517908,vehicle
0.2783393007793724,1.226066020534381,1.8301215792576124,78.86622567341573,0.5025590991304327,0.42732197933666966,cow
0.9297378236348874,0.8131216577757381,0.0,41.94705059162851,0.9240211458700018,0.7028520992328781,static_obstacle
0.6254446773625838,0.29355394870557805,9.035918380911237,63.84001306605407,0.641029065329004,0.47354232870940877,auto_rickshaw
1.5906696489121739,1.6087012580382003,0.0,77.14783308482305,0.6190214644336676,0.4850916556468282,cow
0.6821333173998004,1.3469555627903405,0.12628819763381477,29.22077773742093,0.7377373091269205,0.5776026121544354,static_obstacle
0.28304371748830903,0.35367965288233116,1.1431564945288282,15.238576292409448,0.7931059112540935,0.20009725781567336,pedestrian
1.0225517532177792,2.3065497487979854,6.9086812952740075,28.62577438398897,0.781574367052442,0.8096132213232372,vehicle
1.2801355441741828,2.4872671956621546,13.936913858543178,61.24493933670488,0.6683401621398815,0.74127536557198,vehicle
1.3300761315752134,2.5669572657256015,8.951680136301443,16.608101713444874,0.801880330484922,0.8853675594633855,vehicle
0.957402578462379,0.1,4.232614903721679,70.85347454508364,0.42616651201394523,0.6013293308216683,unknown
0.9855809661979182,1.1172848061126384,13.48394203090043,80.47596165782511,0.650741541903251,0.7294134135349205,vehicle
0.4310829593805173,0.5712388085547154,4.21016192648329,14.403228507856227,0.8624091542044817,0.538442460976233,motorcycle
1.3701336601085974,0.24187171608403385,0.0,51.99138440889592,0.7117286784771105,0.5911464475424666,static_obstacle
0.6211050760575572,1.0309545392322748,6.761642800688983,45.898008724358704,0.7427562721529973,0.45671885597917206,auto_rickshaw
0.4516357840153611,0.2833460947536156,7.230994904234742,83.69730987768307,0.5553698985278089,0.3704131291140632,cyclist
1.1545198083242116,1.0405620465954681,1.3945630076715763,47.444771366698305,0.7029893607716617,0.39476951045561254,static_obstacle
0.05,0.47725983750608963,5.683024920091771,62.84962954564633,0.5547903944012164,0.4377777995372581,cyclist
1.476118134027778,1.8746710794902437,13.541321996063507,69.38925829488863,0.7322524203754168,0.833982851777836,vehicle
1.310354326910752,1.2781456223842569,0.0,85.36681325343446,0.6222520159444174,0.27911332116101106,cow
1.3938626604183106,1.8451288000991726,17.770776095507653,17.104109584595207,0.8744867684028477,0.8578529168530189,vehicle
0.2465861344085967,0.2761211131291883,2.274300741757579,22.772622531711473,0.760181114997851,0.47357938467564475,pedestrian
0.38369513123498467,2.546529209841581,1.4669053986156846,76.45040255858649,0.5036394208937609,0.7110300817990449,static_obstacle
1.0167194985470676,2.3366483552425135,17.36588013909056,76.15426682927799,0.6352878662719729,0.926217152949094,vehicle
0.2708061156810948,0.5679152547337432,8.071772829383494,15.299434716516329,0.7806199844319129,0.7194854335950052,motorcycle
0.3066763791308266,0.4982839244426154,1.9787781269257194,41.206521026868685,0.7584144798576158,0.5912062819564964,motorcycle
0.05,0.23134626147966758,10.999807774062884,86.87541541407772,0.5179083138741696,0.4998213002737333,motorcycle
1.4044081023224866,1.9563551367054273,8.13164214537901,37.83362866770712,0.6863798372592158,0.8900528527941911,vehicle
0.16217528378167934,0.19417449121729868,1.322973003084905,38.952678714412585,0.5829726740457144,0.42142809273195164,pedestrian
0.08883720616663629,0.34509523221144656,11.971291427823632,50.58949999176925,0.7497525311348037,0.5361231213895821,motorcycle
0.7847800407135992,2.285028200857301,3.8177126784100888,73.53129500925428,0.7003892631175805,0.839743934222638,vehicle
